"id","start_date","lat","lon","l3","rooms","surface_total","surface_covered","price","currency","property_type","operation_type"
"5mMTcZCZ6HDptlaWUdh3kg==","2019-05-08",-34.634605,-58.446846,"Parque Chacabuco",4,130,115,270000,"USD","Departamento","Venta"
"XWF+I3Uajx0RSwQucdy0Yg==","2019-05-08",-34.5886395,-58.390074,"Recoleta",5,252,228,790000,"USD","Departamento","Venta"
"wxI42RsVieXUH/p/Y7NFww==","2019-02-10",-34.586876,-58.400531,"Recoleta",1,17,17,61000,"USD","Departamento","Venta"
"d84YUqm3+iPNU8PMbIXNZQ==","2019-02-10",-34.591997,-58.403474,"Recoleta",1,25,25,85000,"USD","Departamento","Venta"
"4RRUNiVBLXrxtaB4/08hUQ==","2019-02-10",-34.6292395,-58.4411931,"Parque Chacabuco",2,76,38,99000,"USD","Departamento","Venta"
"uPRGsF8EAlpy5dZE9MOG9w==","2019-02-10",-34.5711496,-58.4232966,"Las Cañitas",3,66,60,235000,"USD","Departamento","Venta"
"rQnMMt3m+n+Kshs7Icl6UA==","2019-02-10",-34.660563,-58.470925,"Villa Lugano",3,50,50,72000,"USD","Departamento","Venta"
"qK9EuvNBuH+zWRaIUD2Fhg==","2019-02-10",-34.5864736,-58.3955581,"Recoleta",4,118,109,370000,"USD","Departamento","Venta"
"n3c0uLVEfiqG0eqmMEzTxw==","2019-01-03",-34.5854711,-58.403565,"Recoleta",1,26,17,60000,"USD","Departamento","Venta"
"lvutCK2cBgUCEkkpjwDKfQ==","2019-01-03",-34.6429253,-58.4383397,"Parque Chacabuco",1,46,46,110000,"USD","Departamento","Venta"
"h58QM54KMQm/sKfxANGPVw==","2019-01-03",-34.5881115,-58.4064442,"Recoleta",2,47,40,135000,"USD","Departamento","Venta"
"y508+2i5j+5KKwAyZtOQXw==","2019-01-03",-34.5881115,-58.4064442,"Recoleta",2,58,50,165000,"USD","Departamento","Venta"
"PUaILop7moctDJZTVvWfhA==","2019-01-03",-34.5945196289,-58.4024205582,"Recoleta",2,42,42,138000,"USD","Departamento","Venta"
"Ixqm8x6XT7Hwb0rjQC6w5A==","2019-01-03",-34.5892156,-58.3890982,"Recoleta",3,95,95,340000,"USD","Departamento","Venta"
"SGKPOeugtRUXIIuJi8X5ww==","2019-01-03",-34.5953073,-58.4043087,"Recoleta",3,82,76,280000,"USD","Departamento","Venta"
"QWhrmYO4ZPbdGypw+JurJw==","2019-01-03",-34.6314588,-58.4330312,"Parque Chacabuco",3,56,52,138000,"USD","Departamento","Venta"
"FUIv8eXa/GOSH4eIgmipHg==","2019-01-03",-34.5921825,-58.3999028,"Recoleta",4,145,134,450000,"USD","Departamento","Venta"
"9L9Y/1NxFdJ6p4XktlR/bQ==","2019-06-20",-34.59158325,-58.38961411,"Recoleta",2,91,81,310000,"USD","Departamento","Venta"
"T7SNBlp07ejWIz1OP2cUIg==","2019-05-23",-34.62735748,-58.42805099,"Parque Chacabuco",1,51,51,130000,"USD","Departamento","Venta"
"4al38HBGhOYh/q7hCDJe0A==","2019-05-23",-34.59673,-58.412241,"Recoleta",1,37,33,125000,"USD","Departamento","Venta"
"cxn21f69brInZLam83GtBA==","2019-05-23",-34.5888532,-58.3849402,"Recoleta",4,155,135,480000,"USD","Departamento","Venta"
"ESXtcMIq8dA9SSZB8FKnAw==","2019-05-23",-34.5879702,-58.3860038,"Recoleta",4,160,150,500000,"USD","Departamento","Venta"
"sfXBFV5tl5vvemaCS5m9gw==","2019-04-12",-34.59531021,-58.38853455,"Recoleta",NA,68,41,130000,"USD","Departamento","Venta"
"oqU9UA0IBh/DJTS84a6q2Q==","2019-04-12",-34.5872724572,-58.3949357724,"Recoleta",1,20,20,71000,"USD","Departamento","Venta"
"z3hGWvW6fnb2nme9JuOPFg==","2019-04-12",-34.63232803,-58.45347595,"Parque Chacabuco",1,33,33,80000,"USD","Departamento","Venta"
"VEW78vR/NNX9PkbZXGLrWg==","2019-04-12",-34.5979932,-58.4042873,"Recoleta",2,40,37,129000,"USD","Departamento","Venta"
"LAJcH2o8gEW/BAV6VahRcw==","2019-04-12",-34.596973,-58.384193,"Recoleta",2,52,49,180000,"USD","Departamento","Venta"
"VLAMB04lXeBYOjtKK310zw==","2019-04-12",-34.595458,-58.394719,"Recoleta",3,71,71,230000,"USD","Departamento","Venta"
"ho63MOzjDfwYQqYAIT9zNg==","2019-04-12",-34.5901989,-58.387919,"Recoleta",4,214,214,800000,"USD","Departamento","Venta"
"5nJJfIkvaJvVYYu/HToWxQ==","2019-04-12",-34.5934626,-58.3949287,"Recoleta",4,108,104,395000,"USD","Departamento","Venta"
"jHLqJA7KQy2OH/FVcxx0CQ==","2019-04-12",-34.5952424,-58.399914,"Recoleta",4,132,127,450000,"USD","Departamento","Venta"
"blnUMMPS/jd8dQHble5F1w==","2019-04-12",-34.5896158048,-58.3874903735,"Recoleta",6,174,174,570000,"USD","Departamento","Venta"
"de4D+o5jyIbhyA73QDkV3w==","2019-04-12",-34.592693,-58.3910548,"Recoleta",6,248,230,820000,"USD","Departamento","Venta"
"YEJJ03yo2yWYN9qkSARGjw==","2019-04-12",-34.5963559,-58.376136,"Recoleta",7,304,275,1000000,"USD","Departamento","Venta"
"MGgyDUEdnhepW3ZtHHaIHA==","2019-04-27",-34.5950588,-58.4066679,"Recoleta",3,64,57,190000,"USD","Departamento","Venta"
"qX4qX+oK8oCSymdwrOMnxg==","2019-04-27",-34.5835469686,-58.4021606535,"Recoleta",3,78,74,240000,"USD","Departamento","Venta"
"GfrR9Z5aRhevngWgbZ28KA==","2019-04-27",-34.5952424,-58.399914,"Recoleta",4,132,127,450000,"USD","Departamento","Venta"
"qZsNZFVhG24N/We5YXtvZg==","2019-04-28",-34.5911049,-58.3993077,"Recoleta",1,21,21,72000,"USD","Departamento","Venta"
"n5le2/406iVjSsfqDstl/g==","2019-04-28",-34.59339142,-58.40171814,"Recoleta",1,42,42,149000,"USD","Departamento","Venta"
"aUZUTvcKRIxOgTPb7xuTfA==","2019-04-28",-34.5887061,-58.4029576,"Recoleta",1,21,21,79000,"USD","Departamento","Venta"
"+1FcqC/+IYC9xUZY74SzHQ==","2019-04-28",-34.5916099886,-58.39024704,"Recoleta",2,47,43,139000,"USD","Departamento","Venta"
"mqsp4yBUlI/sL0JopDUD2g==","2019-04-28",-34.5863446,-58.3949789,"Recoleta",2,50,50,180000,"USD","Departamento","Venta"
"y9jk8zQ0LZhlmGwhZKOw4w==","2019-04-28",-34.5944843,-58.4022589,"Recoleta",1,24,24,85000,"USD","Departamento","Venta"
"olMrZUh/TYppBvloBr48Fw==","2019-04-28",-34.5940788,-58.3811346,"Recoleta",4,298,200,730000,"USD","Departamento","Venta"
"U5SGj0ryf+mpKLCgHhJrlg==","2019-06-24",-34.5911945,-58.4059494,"Recoleta",1,36,34,125000,"USD","Departamento","Venta"
"DEYvsRub92GpKXcnNLfJmw==","2019-06-24",-34.5931911,-58.4005779,"Recoleta",3,83,83,300000,"USD","Departamento","Venta"
"uagG+UnVVRgBz3jLdEr9mQ==","2019-06-24",-34.5895361426,-58.4012193913,"Recoleta",3,101,91,339000,"USD","Departamento","Venta"
"KKz6uwjMssTawN3B9aVGLg==","2019-06-24",-34.6298543,-58.4457871,"Parque Chacabuco",3,85,80,185000,"USD","Departamento","Venta"
"1st2auC9dgOQHNkejHGhbg==","2019-06-24",-34.6358718,-58.4411092,"Parque Chacabuco",3,63,59,140000,"USD","Departamento","Venta"
"axlM53hVLvFw7vk6qydSkw==","2019-06-24",-34.6037137392,-58.3815808896,"Recoleta",4,169,160,535000,"USD","Departamento","Venta"
"yHtoTR0N4LVd+8KgfwSEvA==","2019-06-24",-34.592536,-58.3966645,"Recoleta",4,166,156,545000,"USD","Departamento","Venta"
"QO5BFAtgfFO5eonJZA0xSQ==","2019-04-07",-34.5873825,-58.3972762,"Recoleta",3,99,91,319000,"USD","Departamento","Venta"
"G4nCMs6JVH6pjKniNUpJ3A==","2019-04-07",-34.5676334497,-58.4302488858,"Las Cañitas",5,233,233,795000,"USD","Departamento","Venta"
"VziCogGDaGlW5dqMnZtWWA==","2019-03-31",-34.5751176,-58.4321462,"Las Cañitas",1,49,30,130000,"USD","Departamento","Venta"
"GTFEPlxyQ2kSnX1okH5Xyg==","2019-03-31",-34.5834293,-58.4052666,"Recoleta",3,61,61,210000,"USD","Departamento","Venta"
"K+dM8N6QE0J6yF0OZnXiPQ==","2019-03-31",-34.5911518,-58.4128797,"Recoleta",4,108,99,380000,"USD","Departamento","Venta"
"ubKlWJDKDc9Jxf74bFFsUw==","2019-03-31",-34.5912417048,-58.4026851027,"Recoleta",4,85,76,280000,"USD","Departamento","Venta"
"S+FaD5lZeFpdaRausCbl2w==","2019-03-31",-34.5886273246,-58.4078778593,"Recoleta",4,96,86,280000,"USD","Departamento","Venta"
"Xi9m3sDxUUEGWhLLaBQCFA==","2019-06-18",-34.5956200476,-58.3892563376,"Recoleta",4,110,105,370000,"USD","Departamento","Venta"
"nSnKSBTkZvlIACgtONi1MQ==","2019-06-18",-34.5874833,-58.3874071,"Recoleta",3,75,75,240000,"USD","Departamento","Venta"
"/L+PeqHoLTIrqZDEpqvp8Q==","2019-06-18",-34.59628,-58.415086,"Recoleta",2,41,41,130000,"USD","Departamento","Venta"
"YgW7wgfAhesl9UeZhq1o0g==","2019-06-18",-34.598288,-58.396048,"Recoleta",3,70,70,225000,"USD","Departamento","Venta"
"BE++tM0dr+MWghP/DfPmwQ==","2019-06-18",-34.66666,-58.44779,"Villa Soldati",3,47,41,39500,"USD","Departamento","Venta"
"UmBxKilLl/ZMaa+dBiu49Q==","2019-04-15",-34.598158,-58.411786,"Recoleta",4,125,115,420000,"USD","Departamento","Venta"
"wm4S3vCLJzN8UmnoHW+Kgg==","2019-04-15",-34.5887321,-58.3892664,"Recoleta",4,101,101,360000,"USD","Departamento","Venta"
"VZkXDdiP/2FxY2Q/SuLutA==","2019-04-15",-34.59281,-58.387266,"Recoleta",2,52,52,170000,"USD","Departamento","Venta"
"eH0S6Pk4aygfxIZRV2QmHQ==","2019-04-15",-34.5911518,-58.4128797,"Recoleta",4,108,99,380000,"USD","Departamento","Venta"
"iyoAdI11SMF16/ZxLhb+gQ==","2019-01-06",-34.5688871831,-58.4344370422,"Las Cañitas",1,23,23,78500,"USD","Departamento","Venta"
"SoV0zX4a3/6mY2Ii5nq8KA==","2019-01-06",-34.59281,-58.387266,"Recoleta",2,52,52,180000,"USD","Departamento","Venta"
"c4RTHt2oHSfffwW+z+Mo1Q==","2019-01-06",-34.5922005861,-58.3934103126,"Recoleta",NA,110,100,349000,"USD","Departamento","Venta"
"V1x2c8kJoKoBLCK/MinaZA==","2019-01-06",-34.5925942,-58.3929046,"Recoleta",3,112,109,369000,"USD","Departamento","Venta"
"vWUyBD+va8HSq404CnRyMA==","2019-01-06",-34.5947332314,-58.4039546484,"Recoleta",3,83,80,279000,"USD","Departamento","Venta"
"0Hy25tEO8Rw0jevnkHzJjw==","2019-01-06",-34.5947332314,-58.4039546484,"Recoleta",4,83,80,285000,"USD","Departamento","Venta"
"og/M6jGgjtmvbTmzjVJFdQ==","2019-01-06",-34.588507,-58.3899822,"Recoleta",4,157,157,560000,"USD","Departamento","Venta"
"b8f/pEPLM/xuTUlOO1V23w==","2019-01-06",-34.5919115,-58.3941473,"Recoleta",4,163,153,530000,"USD","Departamento","Venta"
"wgtBRVica0iDCt9yFWXWTw==","2019-01-06",-34.5919893,-58.3791177,"Recoleta",5,462,328,1250000,"USD","Departamento","Venta"
"SzpA/RXrvsKKnCqbFjk8BA==","2019-04-20",-34.590788,-58.404504,"Recoleta",1,41,41,148000,"USD","Departamento","Venta"
"PNNqBdFC9CqoXhOGW92/HA==","2019-04-20",-34.597285,-58.394693,"Recoleta",2,47,41,130000,"USD","Departamento","Venta"
"bAdvJa77ytKIQ11sKZ8Sjw==","2019-04-20",-34.590189,-58.407372,"Recoleta",3,71,71,239000,"USD","Departamento","Venta"
"8QYwUKiPHx+2P9APJYp8mg==","2019-04-20",-34.599776,-58.393105,"Recoleta",3,84,68,250000,"USD","Departamento","Venta"
"GDphmpYf16swQE5KS45ehQ==","2019-04-20",-34.5912417048,-58.4026851027,"Recoleta",4,85,76,265000,"USD","Departamento","Venta"
"CDDFvo2+MrO4YIMXUkS//A==","2019-04-20",-34.590034,-58.396271,"Recoleta",5,140,140,495000,"USD","Departamento","Venta"
"AWHCXsTUTqP3izT43WuxqA==","2019-02-05",-34.5936785,-58.3970934,"Recoleta",3,99,92,339000,"USD","Departamento","Venta"
"u4GpQY/Eir2ZSoqPYA2+pQ==","2019-02-05",-34.5940238095,-58.3932008116,"Recoleta",3,68,68,250000,"USD","Departamento","Venta"
"iZQqvfkCKZJFPlZ7SK8UnA==","2019-02-05",-34.591897,-58.3842175,"Recoleta",3,90,86,298000,"USD","Departamento","Venta"
"gAO0xQEKMZ03JKf6F29N2w==","2019-02-05",-34.5940238095,-58.3932008116,"Recoleta",3,68,68,250000,"USD","Departamento","Venta"
"dYYwZpJviB8tjHKRnWp8Wg==","2019-02-05",-34.5941386245,-58.3933295576,"Recoleta",3,68,68,225000,"USD","Departamento","Venta"
"gVW2cIhyRufw2uH8lv4zMw==","2019-02-05",-34.5892766,-58.3833805,"Recoleta",3,117,117,375000,"USD","Departamento","Venta"
"liJ1vqzH2lobLLv1REfIUg==","2019-02-05",-34.5931403,-58.3842429,"Recoleta",4,130,130,460000,"USD","Departamento","Venta"
"tZQlHZ6rbA6FUKn2IoNVqg==","2019-02-05",-34.5865258,-58.397411,"Recoleta",7,241,211,680000,"USD","Departamento","Venta"
"31IGE35c9MQ8NM4g91yHBg==","2019-02-05",-34.5928994,-58.3877189,"Recoleta",6,370,370,1300000,"USD","Departamento","Venta"
"UOzH9zENmeNVOHKj3pg1vA==","2019-02-11",-34.5871596306,-58.3851506884,"Recoleta",4,154,143,495000,"USD","Departamento","Venta"
"gau85YlFtLMM8TOQW7PX2A==","2019-02-11",-34.6624758,-58.4729902,"Villa Lugano",3,70,70,80000,"USD","Departamento","Venta"
"Jwqlbw8JLHAsef29LoPALw==","2019-02-11",-34.5696438,-58.431929,"Las Cañitas",4,190,170,690000,"USD","Departamento","Venta"
"OzmFI7MQPGX4taTYRvJocg==","2019-03-09",-34.5976726,-58.3784223,"Recoleta",2,47,47,162505,"USD","Departamento","Venta"
"8WhJKmpvQeTyy+KEB97cxQ==","2019-03-09",-34.5976726,-58.3784223,"Recoleta",2,47,47,162505,"USD","Departamento","Venta"
"oEF7dBQOpq/QJJCkYYO27w==","2019-03-09",-34.5976726,-58.3784223,"Recoleta",NA,125,125,400000,"USD","Departamento","Venta"
"LsCCkcKI3NAt9ZvtTwzNRw==","2019-03-09",-34.6312081,-58.4272145,"Parque Chacabuco",NA,95,85,210000,"USD","Departamento","Venta"
"/cWpxevug7f/zCOAu69Tkg==","2019-03-09",-34.587716,-58.403363,"Recoleta",1,32,32,117000,"USD","Departamento","Venta"
"IWKgPWmdNsWgVsHXVGx7Pg==","2019-03-09",-34.597465,-58.387849,"Recoleta",1,37,37,134700,"USD","Departamento","Venta"
"vxIsOtfk0VyKDLyILVun7A==","2019-03-09",-34.588637,-58.382699,"Recoleta",2,49,46,165000,"USD","Departamento","Venta"
"huOfYHWM2KEqCgcVIrhKjg==","2019-03-09",-34.5887250335,-58.386835781,"Recoleta",5,275,275,930000,"USD","Departamento","Venta"
"UbHz1QtFOZOhVec8Id+y0w==","2019-03-09",-34.5953750839,-58.3833731978,"Recoleta",2,100,100,330000,"USD","Departamento","Venta"
"/M7Xrvrq45nzzlhGalJj5w==","2019-03-09",-34.5862176,-58.395926,"Recoleta",3,102,102,390000,"USD","Departamento","Venta"
"+OaFmC66dGT8dI7kv2oaXw==","2019-03-09",-34.5976023,-58.4023691,"Recoleta",3,46,45,142000,"USD","Departamento","Venta"
"1TIyu+MvV4RS01oBIqo43g==","2019-03-09",-34.593631,-58.387628,"Recoleta",4,147,134,485000,"USD","Departamento","Venta"
"2KqYxdAMVYLcQViSwr18tw==","2019-03-09",-34.5876724,-58.3843065,"Recoleta",5,187,187,640000,"USD","Departamento","Venta"
"rFelBT6fofnkXZPkJvxhPg==","2019-03-13",-34.5918349573,-58.4031676,"Recoleta",4,168,133,489000,"USD","Departamento","Venta"
"saQ+Hb0iRRg2Tgn6m17C7g==","2019-03-13",-34.569625675,-58.4331781415,"Las Cañitas",2,61,56,198000,"USD","Departamento","Venta"
"kzUCjN1qzqB459LgIn7H0Q==","2019-03-13",-34.5649059,-58.4368105,"Las Cañitas",3,110,100,420000,"USD","Departamento","Venta"
"sCtXGcKfM9hN53K+YEWw9Q==","2019-03-13",-34.5954242,-58.3919591,"Recoleta",4,135,109,380000,"USD","Departamento","Venta"
"Dosupzy9c4wfREypMNJEXw==","2019-03-13",-34.5963559,-58.376136,"Recoleta",7,304,275,1000000,"USD","Departamento","Venta"
"7icQa3LiR3HBWZYRhyWcaA==","2019-04-13",-34.5862981,-58.3945447,"Recoleta",5,190,181,590000,"USD","Departamento","Venta"
"f+TTxtfISfztKp19AIQwig==","2019-04-13",-34.59739,-58.408955,"Recoleta",5,187,187,620000,"USD","Departamento","Venta"
"06dwFz7qjz81wuum1IK0pw==","2019-04-13",-34.5856718,-58.3883301,"Recoleta",8,210,210,699000,"USD","Departamento","Venta"
"vEVTo6qhYy0iJvBNfYZjjg==","2019-04-13",-34.592928,-58.390548,"Recoleta",14,355,355,1150000,"USD","Departamento","Venta"
"TDfaCPOiPtFvNQ4Tj0bqaQ==","2019-04-09",-34.5960174,-58.3950233,"Recoleta",3,82,82,265000,"USD","Departamento","Venta"
"rOlLDXFOx6Pep9wymjwSLg==","2019-04-09",-34.5887329,-58.3917659,"Recoleta",2,34,33,117000,"USD","Departamento","Venta"
"aLmVRxi6sZfODDHONNFUig==","2019-04-09",-34.633061,-58.4534314,"Parque Chacabuco",2,48,48,120000,"USD","Departamento","Venta"
"VyrSWhjnhJYw/ZurwxTqvQ==","2019-04-09",-34.566345,-58.43658,"Las Cañitas",NA,33,33,127000,"USD","Departamento","Venta"
"nDMSD1qsHInXQ84LOisAAA==","2019-04-09",-34.6000477,-58.3942655,"Recoleta",3,81,81,310000,"USD","Departamento","Venta"
"+4PN2HGQBoL7quXa9whZeA==","2019-04-09",-34.588479,-58.389628,"Recoleta",3,115,115,370000,"USD","Departamento","Venta"
"uzJhuH+TV0aGCOdpZyJEMA==","2019-04-09",-34.5876839,-58.3845487,"Recoleta",4,110,107,395000,"USD","Departamento","Venta"
"4/ur53pv1z2tJ+G9kbwU3A==","2019-04-09",-34.5935265,-58.3981427,"Recoleta",3,86,85,269000,"USD","Departamento","Venta"
"Bw+aFqpt++sF32S6RZvjOA==","2019-04-09",-34.5911338,-58.3855209,"Recoleta",6,229,229,750000,"USD","Departamento","Venta"
"juOKpNLsrDLydvwZcs5ihQ==","2019-04-09",-34.5935265,-58.3981427,"Recoleta",4,86,85,269000,"USD","Departamento","Venta"
"cgQ8nhU5wzxVhV6Grh4B3Q==","2019-04-09",-34.5674228,-58.4347627,"Las Cañitas",4,129,122,430000,"USD","Departamento","Venta"
"Dw5aTjwmnXtxYWeJ9ti05A==","2019-02-28",-34.5903866,-58.3944446,"Recoleta",4,161,152,490000,"USD","Departamento","Venta"
"yoyBLZlpqRkjfOzKON2mwQ==","2019-02-28",-34.586109,-58.3875047,"Recoleta",2,40,40,139900,"USD","Departamento","Venta"
"/nDEp88bqOxeSpyOTKV8Nw==","2019-02-28",-34.5953901,-58.4028505,"Recoleta",2,59,42,145000,"USD","Departamento","Venta"
"/QhFccsHJltJBT/WvV2PlA==","2019-02-28",-34.590433,-58.408331,"Recoleta",4,88,81,290000,"USD","Departamento","Venta"
"3ecCwIS/Ld3KBCVHdhiftQ==","2019-02-28",-34.591454,-58.390467,"Recoleta",4,110,102,380000,"USD","Departamento","Venta"
"zdolrh9WR69toStsKhw2pQ==","2019-02-28",-34.5925137,-58.3948686,"Recoleta",4,161,153,530000,"USD","Departamento","Venta"
"wB0A3R3a9VClZm6O4hYQsQ==","2019-05-19",-34.5877487275,-58.3966422474,"Recoleta",3,86,83,270000,"USD","Departamento","Venta"
"nWc21ti7Co2FijjmrOB4yw==","2019-05-19",-34.6865153,-58.4658711,"Villa Lugano",3,60,60,74000,"USD","Departamento","Venta"
"v195/xJYRqSyXzfcMdBBOA==","2019-05-19",-34.5857253,-58.3882106,"Recoleta",5,178,173,560000,"USD","Departamento","Venta"
"dXpZAYC0gyzii+PhoAl4SQ==","2019-05-19",-34.5904061,-58.3830885,"Recoleta",5,255,245,890000,"USD","Departamento","Venta"
"fzgSF9zGZqvUn0d9VzYsJQ==","2018-12-30",-34.598548,-58.396983,"Recoleta",2,40,40,137000,"USD","Departamento","Venta"
"GOAziF8i13urxduRGiv/+g==","2018-12-30",-34.59314,-58.397745,"Recoleta",2,36,36,127000,"USD","Departamento","Venta"
"Zo9aeOxnGsk+35SpoVMs0A==","2018-12-30",-34.591105,-58.399008,"Recoleta",4,132,124,425000,"USD","Departamento","Venta"
"PYImkr4mY/dWEoh6Ye4yfw==","2018-12-30",-34.631504,-58.441567,"Parque Chacabuco",4,86,78,173000,"USD","Departamento","Venta"
"HMubNm4mA2lvz/b4bPDZ+Q==","2019-05-30",-34.5919587693,-58.4028750658,"Recoleta",1,40,40,142000,"USD","Departamento","Venta"
"GX/u/0MZMKvy2cnAICiFJw==","2019-05-30",-34.5726377,-58.4322192,"Las Cañitas",3,60,57,218000,"USD","Departamento","Venta"
"84cN4aaFnXT/9qexVF/awQ==","2019-01-25",-34.5942029,-58.4061558,"Recoleta",4,103,92,340000,"USD","Departamento","Venta"
"WacVFO0rdCwcMYKkKImzaw==","2019-01-25",-34.5849087571,-58.4114720194,"Recoleta",2,38,38,134000,"USD","Departamento","Venta"
"KvgR80sF+wafSDurtpmdUg==","2019-01-25",-34.588478,-58.398023,"Recoleta",2,37,37,130000,"USD","Departamento","Venta"
"Y3h/Xt0tUCFgkrIZQZcJbw==","2019-01-25",-34.592482,-58.412439,"Recoleta",2,38,35,119000,"USD","Departamento","Venta"
"xcukksXOEt3sJuSShoV+gQ==","2019-01-25",-34.59334,-58.3993321,"Recoleta",3,107,107,340000,"USD","Departamento","Venta"
"SKXbJnZ0/UznrdT6bIw6dQ==","2019-01-25",-34.5952977,-58.4107018,"Recoleta",3,57,57,185000,"USD","Departamento","Venta"
"ITvmgi4j2PdLI2kXLEQlmw==","2019-01-25",-34.591654,-58.391465,"Recoleta",5,256,214,700000,"USD","Departamento","Venta"
"4hiY1HFMXgGQJYOJvAzMyg==","2019-01-25",-34.587283,-58.384932,"Recoleta",4,107,107,345000,"USD","Departamento","Venta"
"NNHpgEDCcpWtN3F8G16THQ==","2019-03-26",-34.5952225,-58.3944276,"Recoleta",NA,28,28,89000,"USD","Departamento","Venta"
"cFB518Qj9TGcp1H3N3kgZA==","2019-03-26",-34.58934402,-58.40825653,"Recoleta",2,79,76,240000,"USD","Departamento","Venta"
"HR/W7kRnxvyq9G0SMlWQRw==","2019-03-26",-34.5925385,-58.3814546,"Recoleta",3,84,84,290000,"USD","Departamento","Venta"
"o/oJ62l+P6IaoSZA5v/0XQ==","2019-03-26",-34.58863831,-58.40883636,"Recoleta",3,125,118,450000,"USD","Departamento","Venta"
"23EGTYej+APdkO0wD8Qq5w==","2019-03-26",-34.5904192,-58.4032414,"Recoleta",3,83,74,239000,"USD","Departamento","Venta"
"9kmT/pk37jCTCywyRiCfDA==","2019-05-18",-34.5887427,-58.408612,"Recoleta",3,90,87,320000,"USD","Departamento","Venta"
"Q5YQnAQejovWwAc9qr7eiQ==","2019-05-18",-34.5923209263,-58.4029605368,"Recoleta",2,37,35,115000,"USD","Departamento","Venta"
"ZMkuWBpvfYqhIekju+Qqjg==","2019-05-18",-34.5656014357,-58.4334675366,"Las Cañitas",2,40,40,160000,"USD","Departamento","Venta"
"dVhJslZj/+P3rxcDysaLGA==","2019-05-18",-34.5928898,-58.3870338,"Recoleta",3,93,93,350000,"USD","Departamento","Venta"
"YxWgocVIOKTx6K6oLVpF8w==","2019-05-18",-34.5926397,-58.3950119,"Recoleta",3,80,75,280000,"USD","Departamento","Venta"
"7cyJqhXIJtQpb3KLn8Wu5g==","2019-05-18",-34.665052,-58.443081,"Villa Soldati",4,60,60,65000,"USD","Departamento","Venta"
"CNR1f2Om5xYNiC8tLIGRfw==","2019-06-12",-34.5929897,-58.3850387,"Recoleta",6,139,133,463000,"USD","Departamento","Venta"
"SimqUndl4AhxsyRKxcJIIQ==","2019-06-12",-34.5948966,-58.3894209,"Recoleta",2,61,55,200000,"USD","Departamento","Venta"
"rmo4+NkI2MfHVYxKSI9wCw==","2019-06-12",-34.5659602,-58.4327594,"Las Cañitas",5,339,339,1200000,"USD","Departamento","Venta"
"xBHz/YXyZPdt9EKhLb7jSA==","2019-06-12",-34.5720765,-58.4340707,"Las Cañitas",1,28,26,111500,"USD","Departamento","Venta"
"urbXpkhEHEQl1MD/MiY7Sw==","2019-06-12",-34.5923209263,-58.4029605368,"Recoleta",2,37,35,115000,"USD","Departamento","Venta"
"fpn0p22w+ND0jFNgySYiYQ==","2019-06-12",-34.5656014357,-58.4334675366,"Las Cañitas",2,40,40,160000,"USD","Departamento","Venta"
"N9SHS5qRPkhbr086Pl106w==","2019-06-12",-34.5959379904,-58.3892992529,"Recoleta",4,116,116,392000,"USD","Departamento","Venta"
"hHRF8UpmyRx0vh1cpu+97w==","2019-06-12",-34.5675097633,-58.4378019864,"Las Cañitas",5,175,133,450000,"USD","Departamento","Venta"
"uN1ZcYmGzlmHd/5keb3pIg==","2019-06-12",-34.6012101,-58.3806013,"Recoleta",4,100,100,338000,"USD","Departamento","Venta"
"DfVwqUI4p1hbwUe6DRPaJQ==","2019-06-12",-34.5912345,-58.4041827,"Recoleta",1,40,40,142000,"USD","Departamento","Venta"
"Z7BRjtCJU7Cnwz4VEI4Mcw==","2019-01-20",-34.591323,-58.406822,"Recoleta",1,26,26,92000,"USD","Departamento","Venta"
"+fyzKwE3+wvV+QDxMtsbxg==","2019-01-20",-34.5955012,-58.3844207,"Recoleta",4,148,136,498000,"USD","Departamento","Venta"
"PpgY2uDV12BXlhaR7IrMbA==","2019-01-20",-34.594782,-58.387323,"Recoleta",4,120,120,385000,"USD","Departamento","Venta"
"k7Htg5Qv+bu8ZyopjHdIUw==","2019-04-17",-34.5971862,-58.4129737,"Recoleta",1,38,32,118000,"USD","Departamento","Venta"
"B3jdKswTo4biUNlLddM/Jg==","2019-04-17",-34.59096,-58.4043279,"Recoleta",1,42,42,140000,"USD","Departamento","Venta"
"jgPYN7DFyKTD4VD8tBs52w==","2019-04-17",-34.59096,-58.4043279,"Recoleta",1,42,42,140000,"USD","Departamento","Venta"
"Wm6DU4uyd4r42XFnTK9psg==","2019-04-17",-34.5938001,-58.4002778,"Recoleta",2,39,39,132000,"USD","Departamento","Venta"
"S0zHCz8jYWz5bV+Ejw1vuw==","2019-04-17",-34.591125,-58.401934,"Recoleta",2,36,36,129000,"USD","Departamento","Venta"
"VarETkXNgtRrZhFj0UaV1g==","2019-04-17",-34.595113,-58.3972251,"Recoleta",3,70,70,230000,"USD","Departamento","Venta"
"IbamyhxoFOscyLtb0SFsDQ==","2019-01-02",-34.5958351706,-58.4090779948,"Recoleta",NA,70,60,192000,"USD","Departamento","Venta"
"eSZtr/1aLT0ODKWogmANUA==","2019-01-02",-34.590589,-58.39521,"Recoleta",3,48,45,169000,"USD","Departamento","Venta"
"BbQ5fw5KK7oFknGofzA5Xw==","2019-04-22",-34.5928196423,-58.3895644124,"Recoleta",NA,153,141,445000,"USD","Departamento","Venta"
